url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers
https://twitter.com/pgescu/status/1331697085901660161,2020-11-25 20:31:41+00:00,"Me diagnosticaron anhedonia y TEPT. Solo un virusa letal en mi cerebro me devolvió momentáneamente las emociones que se supone debería tener, las positivas. El virus se ha ido y se ha llevado el espejismo: nivel olfativo 8 sobre 10. Nivel sentimental 1 sobre 100. POR MI GENIAL 👍","Me diagnosticaron anhedonia y TEPT. Solo un virusa letal en mi cerebro me devolvió momentáneamente las emociones que se supone debería tener, las positivas. El virus se ha ido y se ha llevado el espejismo: nivel olfativo 8 sobre 10. Nivel sentimental 1 sobre 100. POR MI GENIAL 👍",1331697085901660161,"{'username': 'pgescu', 'displayname': 'P.G.Escuder', 'id': 194879285, 'description': 'Full time writer 🐙👻👽 Miembro @AEFCFT @CEDROenlinea @sgaeactualidad  Ando por @440castellon @bluebookscs y Azeroth #FortheAlliance.', 'rawDescription': 'Full time writer 🐙👻👽 Miembro @AEFCFT @CEDROenlinea @sgaeactualidad  Ando por @440castellon @bluebookscs y Azeroth #FortheAlliance.', 'descriptionUrls': [], 'verified': False, 'created': '2010-09-25T06:09:03+00:00', 'followersCount': 667, 'friendsCount': 1308, 'statusesCount': 23044, 'favouritesCount': 30031, 'listedCount': 15, 'mediaCount': 3121, 'location': 'Comunidad Valenciana, España', 'protected': False, 'linkUrl': 'https://pgescuder.com', 'linkTcourl': 'https://t.co/ttwSYa1XeB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1361234216919384064/cMCWq3qx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/194879285/1613496586', 'url': 'https://twitter.com/pgescu'}",[],[],0,0,0,0,1331697085901660161,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,
https://twitter.com/paulacetamol/status/1323768211888840704,2020-11-03 23:25:10+00:00,"me diagnosticaron tlp y un posible tept, no sé como sentirme","me diagnosticaron tlp y un posible tept, no sé como sentirme",1323768211888840704,"{'username': 'paulacetamol', 'displayname': 'pequeña ranaula', 'id': 433013163, 'description': '21 🌺 virgo ☼ : aries ☽ : tauro ↑ 🌺', 'rawDescription': '21 🌺 virgo ☼ : aries ☽ : tauro ↑ 🌺', 'descriptionUrls': [], 'verified': False, 'created': '2011-12-10T01:40:06+00:00', 'followersCount': 691, 'friendsCount': 1513, 'statusesCount': 30932, 'favouritesCount': 51553, 'listedCount': 7, 'mediaCount': 779, 'location': 'Lima, Peru', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1358337987021570048/RYwtdC7w_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/433013163/1611175026', 'url': 'https://twitter.com/paulacetamol'}",[],[],0,0,1,0,1323768211888840704,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,
https://twitter.com/howtolovecamila/status/1322521914460368896,2020-10-31 12:52:50+00:00,"me diagnosticaron TEPT 
ustedes que tienen pobres?","me diagnosticaron TEPT 
ustedes que tienen pobres?",1322521914460368896,"{'username': 'howtolovecamila', 'displayname': 'αndy', 'id': 1411211443, 'description': ""𝑎𝑛𝑑 𝑖 𝑔𝑒𝑡 𝑡ℎ𝑒 𝑓𝑒𝑒𝑙𝑖𝑛𝑔 𝑡ℎ𝑎𝑡 𝑦𝑜𝑢'𝑙𝑙 𝑛𝑒𝑣𝑒𝑟 𝑛𝑒𝑒𝑑 𝑚𝑒 𝑎𝑔𝑎𝑖𝑛 ~"", 'rawDescription': ""𝑎𝑛𝑑 𝑖 𝑔𝑒𝑡 𝑡ℎ𝑒 𝑓𝑒𝑒𝑙𝑖𝑛𝑔 𝑡ℎ𝑎𝑡 𝑦𝑜𝑢'𝑙𝑙 𝑛𝑒𝑣𝑒𝑟 𝑛𝑒𝑒𝑑 𝑚𝑒 𝑎𝑔𝑎𝑖𝑛 ~"", 'descriptionUrls': [], 'verified': False, 'created': '2013-05-07T20:44:33+00:00', 'followersCount': 2983, 'friendsCount': 3045, 'statusesCount': 48403, 'favouritesCount': 54627, 'listedCount': 3, 'mediaCount': 2293, 'location': '🍁', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1366977069926780932/uN_OnwJq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1411211443/1614747705', 'url': 'https://twitter.com/howtolovecamila'}",[],[],5,0,2,0,1322521914460368896,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,
https://twitter.com/Rep_Artran/status/1320063285950033923,2020-10-24 18:03:07+00:00,"@ardillaaviadora No sé si lo he entendido.
Cuando a mí me diagnosticaron me lo diagnosticó en base a cómo interactuaba con el mundo que me rodea y cómo percibo las cosas, y al margen mi TEPT. 
Y luego tengo el psico rancio que se negó a hacerme los tests que sabe de mi trauma y según él soy NT.","@ardillaaviadora No sé si lo he entendido.
Cuando a mí me diagnosticaron me lo diagnosticó en base a cómo interactuaba con el mundo que me rodea y cómo percibo las cosas, y al margen mi TEPT. 
Y luego tengo el psico rancio que se negó a hacerme los tests que sabe de mi trauma y según él soy NT.",1320063285950033923,"{'username': 'Rep_Artran', 'displayname': 'Rep S-V', 'id': 1146692928, 'description': 'Siempre sabrás más que yo de gramática, porque total yo solo estudio filología hispánica.\nCreo mundos. Los personajes son okupas, no mis bebés.', 'rawDescription': 'Siempre sabrás más que yo de gramática, porque total yo solo estudio filología hispánica.\nCreo mundos. Los personajes son okupas, no mis bebés.', 'descriptionUrls': [], 'verified': False, 'created': '2013-02-04T01:20:34+00:00', 'followersCount': 364, 'friendsCount': 370, 'statusesCount': 188842, 'favouritesCount': 78805, 'listedCount': 15, 'mediaCount': 5274, 'location': 'Entre las palabras', 'protected': False, 'linkUrl': 'https://loscuadernosderep.home.blog/', 'linkTcourl': 'https://t.co/m2l4csqEHR', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1210503431833751553/QhEEd0MM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1146692928/1534800128', 'url': 'https://twitter.com/Rep_Artran'}",[],[],2,0,0,0,1320062368450215938,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'ardillaaviadora', 'displayname': 'Ardillavoladora🏳️\u200d🌈flies in pansexual', 'id': 409790677, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ardillaaviadora'}]"
https://twitter.com/Solmurz/status/1304981274994540545,2020-09-13 03:12:35+00:00,"leí tengo miedo torero cuando me diagnosticaron tept, y luego lo leí cuando me mejoré, lo leí tmb en cuarentena y lo leí viajando en los trenes por europa.

Lo leí tantas veces que ha pesar de no haber visto la película me hace dms feliz leer sus reaccionesss💕","leí tengo miedo torero cuando me diagnosticaron tept, y luego lo leí cuando me mejoré, lo leí tmb en cuarentena y lo leí viajando en los trenes por europa.

Lo leí tantas veces que ha pesar de no haber visto la película me hace dms feliz leer sus reaccionesss💕",1304981274994540545,"{'username': 'Solmurz', 'displayname': 'Sol 🌞', 'id': 348718812, 'description': 'Licenciada y desempleada | Escribo crónicas y las leo para mi 🌸', 'rawDescription': 'Licenciada y desempleada | Escribo crónicas y las leo para mi 🌸', 'descriptionUrls': [], 'verified': False, 'created': '2011-08-04T22:00:08+00:00', 'followersCount': 197, 'friendsCount': 364, 'statusesCount': 18618, 'favouritesCount': 8888, 'listedCount': 1, 'mediaCount': 1061, 'location': 'en el peor país de chile', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341233452474118144/WFmc-P2r_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/348718812/1608610680', 'url': 'https://twitter.com/Solmurz'}",[],[],0,0,1,0,1304981274994540545,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,
https://twitter.com/gordaconatracon/status/1288688971657162753,2020-07-30 04:12:48+00:00,"@monstermorado LITERALMENTE LA MEJOR SOS.
muchas gracias en serio, ella me dice que me pongo mucho en el lugar de víctima y que tengo que salir de esa zona de confort para estar un poco mejor, obvio de mejor manera. hace poco me diagnosticaron tept y estoy revisando con mucho miedo mis traumas!","@monstermorado LITERALMENTE LA MEJOR SOS.
muchas gracias en serio, ella me dice que me pongo mucho en el lugar de víctima y que tengo que salir de esa zona de confort para estar un poco mejor, obvio de mejor manera. hace poco me diagnosticaron tept y estoy revisando con mucho miedo mis traumas!",1288688971657162753,"{'username': 'gordaconatracon', 'displayname': 'maria', 'id': 1203091169007276032, 'description': 'the truman show', 'rawDescription': 'the truman show', 'descriptionUrls': [], 'verified': False, 'created': '2019-12-06T23:17:47+00:00', 'followersCount': 3594, 'friendsCount': 152, 'statusesCount': 8114, 'favouritesCount': 4981, 'listedCount': 30, 'mediaCount': 1422, 'location': 'vent acc', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1364828268520742912/hk7TWFbl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1203091169007276032/1614645904', 'url': 'https://twitter.com/gordaconatracon'}",[],[],2,0,2,0,1288682588983500800,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'monstermorado', 'displayname': 'monster morado', 'id': 1265749065540796416, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/monstermorado'}]"
https://twitter.com/AdryJMendoza/status/1284219314803892224,2020-07-17 20:11:58+00:00,@AreliRa14676374 Después de que me cortó por segunda vez y me diagnosticaron un TEPT por violencia 🤡🤡🤡,@AreliRa14676374 Después de que me cortó por segunda vez y me diagnosticaron un TEPT por violencia 🤡🤡🤡,1284219314803892224,"{'username': 'AdryJMendoza', 'displayname': 'Adry💃', 'id': 148572829, 'description': 'Todo lo que sucede conviene.', 'rawDescription': 'Todo lo que sucede conviene.', 'descriptionUrls': [], 'verified': False, 'created': '2010-05-27T01:50:34+00:00', 'followersCount': 377, 'friendsCount': 284, 'statusesCount': 21306, 'favouritesCount': 8950, 'listedCount': 0, 'mediaCount': 457, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1363275521128284165/0-o4uv0g_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/148572829/1571052427', 'url': 'https://twitter.com/AdryJMendoza'}",[],[],0,0,1,0,1284200666169257986,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'AreliRa14676374', 'displayname': 'Arelaida', 'id': 1113247173515333633, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/AreliRa14676374'}]"
https://twitter.com/StopSubrogacion/status/1263777930083270656,2020-05-22 10:25:13+00:00,"Trauma tras someterse a vientre de alquiler: ""Me utilizaron para por el útero y luego me descartaron cuando ya no me necesitaban. Fue la experiencia más degradante y horrible. Mi salud mental colapsó y dos años después del parto traumático me diagnosticaron TEPT"". https://t.co/Uyk6QQrfSI","Trauma tras someterse a vientre de alquiler: ""Me utilizaron para por el útero y luego me descartaron cuando ya no me necesitaban. Fue la experiencia más degradante y horrible. Mi salud mental colapsó y dos años después del parto traumático me diagnosticaron TEPT"". twitter.com/WellbeingCareC…",1263777930083270656,"{'username': 'StopSubrogacion', 'displayname': 'Stop Vientres de Alquiler', 'id': 901120985012871169, 'description': 'Proyecto de divulgación feminista que tiene como objetivo impulsar el conocimiento y crear conciencia social sobre la explotación reproductiva.', 'rawDescription': 'Proyecto de divulgación feminista que tiene como objetivo impulsar el conocimiento y crear conciencia social sobre la explotación reproductiva.', 'descriptionUrls': [], 'verified': False, 'created': '2017-08-25T16:35:59+00:00', 'followersCount': 9363, 'friendsCount': 2010, 'statusesCount': 8603, 'favouritesCount': 9902, 'listedCount': 44, 'mediaCount': 878, 'location': 'España', 'protected': False, 'linkUrl': 'https://stopvientresdealquiler.wordpress.com/', 'linkTcourl': 'https://t.co/ZGt1uhmP1i', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1329094082711339010/LwYPf2j8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/901120985012871169/1605715953', 'url': 'https://twitter.com/StopSubrogacion'}",['https://twitter.com/WellbeingCareCo/status/1263557624752005120'],['https://t.co/Uyk6QQrfSI'],1,29,18,1,1263777930083270656,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"{'url': 'https://twitter.com/WellbeingCareCo/status/1263557624752005120', 'date': '2020-05-21T19:49:48+00:00', 'content': 'One woman\'s surrogacy trauma : ""I was used for my uterus, and then discarded when I was no longer needed. It was the most degrading and horrific experience. My mental health collapsed, and two years after the traumatic birth I was diagnosed PTSD"" \nhttps://t.co/llRkN37bfe', 'renderedContent': 'One woman\'s surrogacy trauma : ""I was used for my uterus, and then discarded when I was no longer needed. It was the most degrading and horrific experience. My mental health collapsed, and two years after the traumatic birth I was diagnosed PTSD"" \nnordicmodelnow.org/2020/01/29/i-w…', 'id': 1263557624752005120, 'user': {'username': 'WellbeingCareCo', 'displayname': 'Wellbeing Care Community 🦋', 'id': 1122134329373724672, 'description': 'Trauma-Informed Support Groups, Youth Mentoring, Coaching, Advocacy, Recovery & Healing Workshops. Advocating for the most marginalized & vulnerable.', 'rawDescription': 'Trauma-Informed Support Groups, Youth Mentoring, Coaching, Advocacy, Recovery & Healing Workshops. Advocating for the most marginalized & vulnerable.', 'descriptionUrls': [], 'verified': False, 'created': '2019-04-27T13:44:07+00:00', 'followersCount': 912, 'friendsCount': 861, 'statusesCount': 7606, 'favouritesCount': 12595, 'listedCount': 1, 'mediaCount': 329, 'location': 'United Kingdom', 'protected': False, 'linkUrl': 'http://www.wellbeingcarecommunity.org', 'linkTcourl': 'https://t.co/lTlhOB5Ra1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1123670228926439426/nuXJkuKH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1122134329373724672/1612567099', 'url': 'https://twitter.com/WellbeingCareCo'}, 'outlinks': ['https://nordicmodelnow.org/2020/01/29/i-was-an-altruistic-surrogate-and-am-now-against-all-surrogacy/'], 'tcooutlinks': ['https://t.co/llRkN37bfe'], 'replyCount': 0, 'retweetCount': 36, 'likeCount': 37, 'quoteCount': 2, 'conversationId': 1263557624752005120, 'lang': 'en', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'sourceUrl': 'http://twitter.com', 'sourceLabel': 'Twitter Web Client', 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'mentionedUsers': None}",
https://twitter.com/Uonejita/status/1233954739747991560,2020-03-01 03:18:30+00:00,"@EstebanTaek Wow re breve el asunto. A mí en 2015 me diagnosticaron TEPT hice terapia psicoanalítica y, al no ver avances en 2019 busqué TCC, me diagnosticaron TLP+depresión y desde entonces estoy con DBT y hace unas semanas empecé EMDR... (Se presume ASI pero no recuerdo)","@EstebanTaek Wow re breve el asunto. A mí en 2015 me diagnosticaron TEPT hice terapia psicoanalítica y, al no ver avances en 2019 busqué TCC, me diagnosticaron TLP+depresión y desde entonces estoy con DBT y hace unas semanas empecé EMDR... (Se presume ASI pero no recuerdo)",1233954739747991560,"{'username': 'Uonejita', 'displayname': 'Alprazola 🏳️\u200d🌈', 'id': 1142244188194508802, 'description': 'TLP o dañada por este mundo patriarcal? Voy a cuestionarlo todo 🔥', 'rawDescription': 'TLP o dañada por este mundo patriarcal? Voy a cuestionarlo todo 🔥', 'descriptionUrls': [], 'verified': False, 'created': '2019-06-22T01:33:31+00:00', 'followersCount': 101, 'friendsCount': 278, 'statusesCount': 1779, 'favouritesCount': 4447, 'listedCount': 1, 'mediaCount': 80, 'location': 'Patagonia Argentina', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1142806277812293632/ELNpv2eB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1142244188194508802/1561300687', 'url': 'https://twitter.com/Uonejita'}",[],[],1,0,1,0,1233895859005337600,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'EstebanTaek', 'displayname': '🗨️ Esteban', 'id': 195224614, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/EstebanTaek'}]"
https://twitter.com/selfishpunkk/status/1230343009646055427,2020-02-20 04:06:46+00:00,@hinchagay A mi me diagnosticaron dos trastornos: TEPT y a partir de ahí tengo TOC también.,@hinchagay A mi me diagnosticaron dos trastornos: TEPT y a partir de ahí tengo TOC también.,1230343009646055427,"{'username': 'selfishpunkk', 'displayname': 'lady gaga fanatico cuenta', 'id': 892180596084092929, 'description': 'Mujer argentina y peronista. La candado @selfishvip', 'rawDescription': 'Mujer argentina y peronista. La candado @selfishvip', 'descriptionUrls': [], 'verified': False, 'created': '2017-08-01T00:30:04+00:00', 'followersCount': 753, 'friendsCount': 420, 'statusesCount': 37239, 'favouritesCount': 94791, 'listedCount': 5, 'mediaCount': 1553, 'location': '', 'protected': False, 'linkUrl': 'http://curiouscat.qa/selfishpunkk', 'linkTcourl': 'https://t.co/Vhu8xqAXCG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1363651872205242369/4rwCqjlP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/892180596084092929/1610672282', 'url': 'https://twitter.com/selfishpunkk'}",[],[],0,0,0,0,1230340741869789185,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,
https://twitter.com/AkashaFree/status/1225093842761846784,2020-02-05 16:28:27+00:00,"El otro día estuve con la psicóloga hablando de un trauma y el diagnóstico de TEPT. Cuando preguntó, me di cuenta que me diagnosticaron por la privada y no les había llevado el papel que refleja este trastorno. No constaba. Para el próximo día a ver si me acuerdo.","El otro día estuve con la psicóloga hablando de un trauma y el diagnóstico de TEPT. Cuando preguntó, me di cuenta que me diagnosticaron por la privada y no les había llevado el papel que refleja este trastorno. No constaba. Para el próximo día a ver si me acuerdo.",1225093842761846784,"{'username': 'AkashaFree', 'displayname': 'Susana', 'id': 517086066, 'description': 'Activista y reivindicativa. \nAutora de La ballena mágica:\neditorialcuatrohojas.com/tienda/la-ball…', 'rawDescription': 'Activista y reivindicativa. \nAutora de La ballena mágica:\nhttps://t.co/5k0tl8toq7', 'descriptionUrls': [{'text': 'editorialcuatrohojas.com/tienda/la-ball…', 'url': 'https://editorialcuatrohojas.com/tienda/la-ballena-magica/', 'tcourl': 'https://t.co/5k0tl8toq7', 'indices': [58, 81]}], 'verified': False, 'created': '2012-03-07T01:30:31+00:00', 'followersCount': 2660, 'friendsCount': 1313, 'statusesCount': 73033, 'favouritesCount': 34909, 'listedCount': 31, 'mediaCount': 12916, 'location': 'universo', 'protected': False, 'linkUrl': 'http://susananeridasuarezblog.wordpress.com', 'linkTcourl': 'https://t.co/JfbJJTTxYq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1307072042655780864/4V_N8ixy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/517086066/1600465266', 'url': 'https://twitter.com/AkashaFree'}",[],[],0,0,0,0,1225093842761846784,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,
